Company,TypeName,Inches,Cpu,Ram,Gpu,Weight,Price,IsFullHD,IsIPS,IsTouchscreen,IsRetina,ResolutionWidth,ResolutionHeight,IsHDD,IsSSD,IsFlashStorage,FlashStorage,MemorySizeHDD_TB,MemorySizeHDD_GB,MemorySizeSSD,CpuSpeed,CpuBrand,GpuBrand,OperatingSystem
Dell,Ultrabook,13.3,Intel Core i7 7560U 2.4GHz,8,Intel Iris Plus Graphics 640,1.23,73473.12,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.4,Intel,Intel,windows
Lenovo,Gaming,17.3,Intel Core i7 6820HK 2.7GHz,16,Nvidia GeForce GTX 980M,4.6,146519.46719999998,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Razer,Ultrabook,12.5,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.25,54825.12,0,0,1,0,3840,2160,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Toshiba,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.05,118601.28,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Asus,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960M,3.52,69929.4672,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
Vero,Notebook,13.3,Intel Atom X5-Z8350 1.44GHz,4,Intel HD Graphics 400,1.35,10442.88,1,0,0,0,1920,1080,0,0,1,32.0,,,,1.44,Intel,Intel,windows
HP,Notebook,13.3,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.16,90043.2,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
HP,Notebook,14.0,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.43,80612.64,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.09,27899.0064,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,linux
Asus,Notebook,15.6,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.0,23176.8,0,0,0,0,1366,768,1,0,0,,1.0,,,2.4,Intel,Intel,windows
Lenovo,2 in 1 Convertible,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.8,88924.31999999999,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,2 in 1 Convertible,10.1,Intel Atom x5-Z8550 1.44GHz,4,Intel HD Graphics 400,0.69,25521.12,0,1,1,0,1920,1200,0,0,1,64.0,,,,1.44,Intel,Intel,windows
HP,Ultrabook,12.5,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,1.26,100965.6,0,0,0,0,1366,768,0,1,0,,,,256.0,2.4,Intel,Intel,windows
Lenovo,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1060,2.4,52693.92,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.5,Intel,Nvidia,freedos/other
HP,Gaming,17.3,Intel Core i5 6300HQ 2.3GHz,8,Nvidia GeForce GTX 1060,3.35,60153.12,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.3,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,2.04,33513.119999999995,0,0,0,0,1366,768,1,0,0,,2.0,,,2.7,Intel,Intel,windows
Lenovo,2 in 1 Convertible,14.0,Intel Core i7 6600U 2.6GHz,8,Nvidia Quadro M500M,1.8,109244.2464,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.6,Intel,Nvidia,windows
Asus,Notebook,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,1.5,14811.84,0,0,0,0,1366,768,0,0,1,32.0,,,,1.1,Intel,Intel,windows
HP,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.84,40066.56,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 940MX,2.23,32820.48,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i7 6500U 2.5GHz,16,AMD Radeon R7 M360,2.5,58554.72,1,0,0,0,1920,1080,0,0,0,,,,,2.5,Intel,AMD,windows
HP,Workstation,17.3,Intel Core i7 6700HQ 2.6GHz,8,Nvidia Quadro M3000M,3.0,210424.032,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R7 M445,2.5,41771.52,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,AMD,windows
MSI,Gaming,17.3,Intel Core i7 6820HQ 2.7GHz,16,Nvidia GeForce GTX 980M,3.78,127818.72,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.7,Intel,Nvidia,windows
HP,Ultrabook,15.6,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.88,115709.2416,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,2 in 1 Convertible,14.0,Intel Core i7 6600U 2.6GHz,16,Intel HD Graphics 520,2.8,130003.2,0,1,1,0,2560,1440,0,1,0,,,,512.0,2.6,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,2.4,60888.384,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
HP,2 in 1 Convertible,13.3,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,1.48,86793.12,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.4,Intel,Intel,windows
HP,Workstation,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia Quadro M1000M,2.59,118761.12,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Nvidia,windows
HP,2 in 1 Convertible,13.3,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,1.48,95850.72,0,0,1,0,2560,1440,0,1,0,,,,256.0,2.6,Intel,Intel,windows
HP,Workstation,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia Quadro M1000M,2.0,101178.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Nvidia,windows
HP,Ultrabook,12.5,Intel Core i7 6500U 2.50GHz,8,Intel HD Graphics 520,1.26,122381.49599999998,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 940MX,2.18,53807.472,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.88,84129.12,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,2 in 1 Convertible,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.27,124621.92,0,1,1,0,2560,1440,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,1.9,18061.92,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,Intel,freedos/other
HP,Notebook,15.6,AMD E-Series 7110 1.8GHz,4,AMD Radeon R2 Graphics,1.86,15824.16,0,0,0,0,1366,768,1,0,0,,,500.0,,1.8,AMD,AMD,windows
Lenovo,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8,AMD Radeon R5 M330,2.32,31914.72,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.3,Intel,AMD,freedos/other
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050Ti,2.62,63882.72,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 6300HQ 2.3GHz,8,Nvidia GeForce 960M,2.04,119916.2304,0,1,1,0,3840,2160,0,1,0,,,,256.0,2.3,Intel,Nvidia,windows
HP,Notebook,15.6,AMD A6-Series A6-9220 2.5GHz,4,AMD Radeon 520,1.91,25515.2592,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,AMD,AMD,windows
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.7,79536.38399999999,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Lenovo,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,12,Intel HD Graphics 520,1.4,122490.72,1,0,0,0,1920,1080,0,1,0,,,,512.0,2.6,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 6200U 2.3GHz,8,AMD Radeon R5 M330,2.5,42010.7472,1,0,0,0,1920,1080,0,0,0,,,,,2.3,Intel,AMD,windows
HP,2 in 1 Convertible,13.3,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,1.48,108744.48,0,0,1,0,2560,1440,0,1,0,,,,512.0,2.6,Intel,Intel,windows
Lenovo,Ultrabook,14.0,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,1.7,79866.72,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
MSI,Gaming,14.0,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 970M,1.7,94252.32,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.6,Intel,Nvidia,windows
HP,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,2.62,47898.72,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2.0GHz,8,Intel HD Graphics 520,2.2,24455.52,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.1,25414.0272,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,freedos/other
Dell,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050 Ti,2.62,79813.44,0,0,0,0,3840,2160,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.95,74059.2,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Nvidia GeForce 920MX ,2.2,24935.04,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.0,Intel,Nvidia,windows
HP,Notebook,14.0,Intel Celeron Dual Core N3060 1.6GHz,2,Intel HD Graphics 400,1.44,13266.72,0,0,0,0,1366,768,0,0,1,32.0,,,,1.6,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GTX 1050,2.2,44701.92,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.96,36177.12,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i7 8550U 1.8GHz,16,Intel UHD Graphics 620,2.1,61751.52,1,0,0,0,1920,1080,0,1,0,,,,512.0,1.8,Intel,Intel,windows
Asus,Notebook,15.6,Intel Celeron Dual Core N3050 1.6GHz,4,Intel HD Graphics,2.2,19660.32,0,0,0,0,1366,768,1,0,0,,,500.0,,1.6,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.1,21205.44,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,freedos/other
Lenovo,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 940MX,2.2,37775.52,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,Intel,Nvidia,freedos/other
Asus,Notebook,14.0,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.0,40972.32,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.4,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 6500U 2.5GHz,4,Intel HD Graphics 520,2.32,43956.0,1,0,0,0,1920,1080,0,0,0,,,,,2.5,Intel,Intel,windows
Lenovo,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 960,3.31,69530.4,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.6,Intel,Nvidia,windows
MSI,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 970M,1.91,114731.5536,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
HP,Notebook,15.6,Intel Core i3 6100U 2.3GHz,4,Intel HD Graphics 520,2.07,34632.0,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
Lenovo,2 in 1 Convertible,14.0,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,1.36,87219.36,0,1,1,0,2560,1440,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Lenovo,Ultrabook,15.6,Intel Core i7 7500U 2.7GHz,6,Nvidia GeForce 920M,1.54,44275.68,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GT 940MX,1.98,47686.1328,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.7,Intel,Nvidia,linux
Acer,Notebook,15.6,Intel Celeron Dual Core N3350 2GHz,4,Intel HD Graphics 500,2.1,17742.239999999998,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i7 6700HQ 2.6GHz,6,Nvidia GeForce GTX 960M,2.18,42570.72,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.6,Intel,Nvidia,windows
Asus,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960M,2.591,48431.52,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.6,Intel,Nvidia,windows
Dell,2 in 1 Convertible,15.6,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,2.09,62817.12,1,0,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 940MX,2.23,36816.48,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Nvidia,windows
Dell,Ultrabook,13.3,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,1.23,58554.72,0,0,1,0,3200,1800,0,1,0,,,,256.0,2.4,Intel,Intel,linux
Acer,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,4.2,138474.72,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Lenovo,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,2.4,43636.32,1,1,0,0,1920,1080,1,0,0,,1.0,,,2.5,Intel,Nvidia,windows
Samsung,2 in 1 Convertible,12.3,Samsung Cortex A72&A53 2.0GHz,4,ARM Mali T860 MP4,1.15,35111.52,0,1,1,0,2400,1600,0,0,1,32.0,,,,2.0,Samsung,ARM,freedos/other
HP,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.86,25840.8,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Apple,Ultrabook,12.0,Intel Core M 1.1GHz,8,Intel HD Graphics 5300,0.92,61964.64,0,1,0,1,2304,1440,0,0,1,256.0,,,,1.1,Intel,Intel,macos
Dell,2 in 1 Convertible,13.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.6,63882.72,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
HP,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,12,Nvidia GeForce GTX 1050,2.21,70702.56,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i3 6006U 2GHz,4,AMD Radeon R5 M430,1.9,19607.04,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,AMD,freedos/other
Asus,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 980M,4.3,114552.0,1,1,0,0,1920,1080,1,1,0,,1.0,,512.0,2.6,Intel,Nvidia,windows
Acer,Notebook,15.6,Intel Celeron Dual Core N3350 2GHz,4,Intel HD Graphics 500,2.1,14492.16,0,0,0,0,1366,768,1,0,0,,1.0,,,2.0,Intel,Intel,linux
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,2.43,109165.392,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R7 M440,2.3,26586.72,0,0,0,0,1366,768,0,1,0,,,,128.0,2.0,Intel,AMD,windows
Lenovo,Notebook,15.6,Intel Core i7 6500U 2.5GHz,8,Nvidia GeForce 920MX,2.2,33513.119999999995,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Nvidia,freedos/other
Dell,2 in 1 Convertible,15.6,Intel Core i7 8550U 1.8GHz,16,Intel UHD Graphics 620,2.0,68464.8,1,0,1,0,1920,1080,0,1,0,,,,512.0,1.8,Intel,Intel,windows
Dell,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.2,142790.4,0,0,1,0,3200,1800,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Asus,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 1060,2.2,62284.32,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.6,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R7 M445,2.36,47365.92,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,AMD,windows
HP,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,1.91,30849.12,0,0,0,0,1366,768,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Lenovo,Notebook,15.6,AMD E-Series 9000 2.2GHz,4,AMD Radeon R2 Graphics,2.2,15930.72,0,0,0,0,1366,768,1,0,0,,,500.0,,2.2,AMD,AMD,windows
Acer,Notebook,17.3,Intel Core i3 6006U 2.0GHz,8,Nvidia GeForce 940MX,3.3,33513.119999999995,0,0,0,0,1600,900,1,0,0,,1.0,,,2.0,Intel,Nvidia,windows
Asus,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,2.2,130482.72,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Apple,Ultrabook,12.0,Intel Core M 1.2GHz,8,Intel HD Graphics 515,0.92,68145.12,0,1,0,1,2304,1440,0,0,1,512.0,,,,1.2,Intel,Intel,macos
Asus,Notebook,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,2.2,93186.72,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
MSI,Gaming,17.3,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,2.43,103842.1872,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.6,Intel,Nvidia,windows
Dell,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.191,53226.72,1,1,1,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Asus,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,2.9,103842.72,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Acer,Netbook,11.6,Intel Celeron Dual Core 3205U 1.5GHz,2,Intel HD Graphics,1.3,9270.72,0,0,0,0,1366,768,0,1,0,,,,32.0,1.5,Intel,Intel,freedos/other
Acer,Notebook,17.3,Intel Core i3 6006U 2GHz,4,Nvidia GeForce 940MX,3.3,31861.44,0,0,0,0,1600,900,1,0,0,,1.0,,,2.0,Intel,Nvidia,windows
Lenovo,Notebook,17.3,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.8,28717.92,0,0,0,0,1600,900,1,0,0,,1.0,,,2.5,Intel,Intel,freedos/other
Lenovo,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960<U+039C>,2.6,67772.16,1,1,0,0,1920,1080,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
Acer,2 in 1 Convertible,14.0,Intel Core i7 7Y75 1.3GHz,8,Intel HD Graphics 615,1.2,61218.72,1,1,1,0,1920,1080,0,1,0,,,,256.0,1.3,Intel,Intel,windows
Lenovo,Notebook,15.6,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,2.3,81465.12,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.6,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 1060,2.2,78647.1408,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
HP,Notebook,15.6,AMD A12-Series 9720P 2.7GHz,6,AMD Radeon 530,2.1,28185.12,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.7,AMD,AMD,windows
Dell,Ultrabook,12.5,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,1.26,91288.3536,1,0,1,0,1920,1080,0,1,0,,,,256.0,2.4,Intel,Intel,windows
Dell,2 in 1 Convertible,15.0,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,2.08,27119.52,1,0,1,0,1920,1080,1,0,0,,,500.0,,2.4,Intel,Intel,windows
Asus,Notebook,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics 405,2.65,16463.52,0,0,0,0,1366,768,1,0,0,,1.0,,,1.6,Intel,Intel,windows
Dell,Ultrabook,13.3,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,1.29,78694.56,0,0,1,0,3200,1800,0,1,0,,,,256.0,2.7,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 520,2.18,27804.7008,0,0,0,0,1366,768,1,0,0,,1.0,,,2.5,Intel,Intel,linux
Lenovo,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 960M,2.6,54825.12,1,1,1,0,1920,1080,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
MSI,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,2.2,61218.72,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.8,Intel,Nvidia,windows
Lenovo,Netbook,12.5,Intel Core i7 6500U 2.50GHz,16,Intel HD Graphics 520,1.3,87912.0,1,1,1,0,1920,1080,0,1,0,,,,512.0,2.5,Intel,Intel,windows
Razer,Gaming,14.0,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,1.95,186426.72,1,0,0,0,1920,1080,0,1,0,,,,,2.8,Intel,Nvidia,windows
Dell,Notebook,15.6,Intel Core i3 7100U 2.4GHz,8,Intel HD Graphics 620,2.3,24988.8528,0,0,1,0,1366,768,1,0,0,,1.0,,,2.4,Intel,Intel,windows
MSI,Gaming,17.3,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,2.7,85141.44,1,0,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Apple,Ultrabook,11.6,Intel Core i5 1.6GHz,4,Intel HD Graphics 6000,1.08,51095.52,0,0,0,0,1366,768,0,0,1,256.0,,,,1.6,Intel,Intel,macos
HP,Notebook,15.6,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,2.1,25467.84,1,0,0,0,1920,1080,1,0,0,,1.0,,,2.0,Intel,Intel,windows
HP,Ultrabook,14.0,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.54,117119.5632,0,0,0,0,2560,1440,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Dell,Notebook,15.6,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,2.24,39267.36,0,0,0,0,1366,768,1,0,0,,,500.0,,2.3,Intel,Intel,windows
MSI,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960M,2.3,62284.32,1,0,0,0,1920,1080,1,1,0,,1.0,,128.0,2.6,Intel,Nvidia,windows
Lenovo,Notebook,13.3,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,1.4,79866.72,1,1,0,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Intel,windows
Lenovo,Notebook,15.6,AMD A12-Series 9720P 3.6GHz,6,AMD Radeon 530,2.2,31838.5296,1,0,0,0,1920,1080,0,1,0,,,,256.0,3.6,AMD,AMD,windows
Asus,Ultrabook,13.3,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,1.45,68198.4,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,windows
Acer,Notebook,15.6,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,2.4,19276.704,0,0,0,0,1366,768,1,0,0,,,500.0,,2.0,Intel,Intel,linux
Dell,2 in 1 Convertible,17.3,Intel Core i7 7500U 2.7GHz,16,Nvidia GeForce 940MX,2.77,95850.72,1,0,1,0,1920,1080,0,1,0,,,,512.0,2.7,Intel,Nvidia,windows
HP,Notebook,14.0,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,1.54,58607.46719999999,1,0,0,0,1920,1080,0,1,0,,,,256.0,2.3,Intel,Intel,windows
Asus,Gaming,15.6,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,2.5,85248.0,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.8,Intel,Nvidia,windows
Dell,Notebook,14.0,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,1.6,46620.0,0,0,0,0,1366,768,1,0,0,,,500.0,,2.5,Intel,Intel,windows
Asus,Gaming,15.6,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1070,2.34,123876.0,1,1,0,0,1920,1080,1,1,0,,1.0,,256.0,2.6,Intel,Nvidia,windows
Lenovo,Notebook,15.6,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,2.3,30529.44,1,1,0,0,1920,1080,0,1,0,,,,256.0,2.5,Intel,Intel,freedos/other
Dell,2 in 1 Convertible,13.3,Intel Core i5 7Y54 1.2GHz,8,Intel HD Graphics 615,1.24,96596.64,0,0,1,0,3200,1800,0,1,0,,,,256.0,1.2,Intel,Intel,windows
